,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
47000,8733.0654296875,7296.1376953125,8703.4912109375,0.949999988079071,0.0,0.0
47500,8651.1142578125,6963.93994140625,8703.4912109375,0.9440000057220459,0.0,0.0
48000,8671.8046875,7137.701171875,8703.4912109375,0.953000009059906,0.0,0.0
48500,8631.6240234375,7331.009765625,8703.4912109375,0.9259999990463257,0.0,0.0
49000,8671.24609375,7145.16015625,8703.4912109375,0.9350000023841858,0.0,0.0
49500,8761.994140625,7176.42138671875,8703.4912109375,0.9399999976158142,0.0,0.0
50000,8653.2080078125,7200.54736328125,8703.4912109375,0.9190000295639038,0.0,0.0
50500,8680.5576171875,7122.630859375,8703.4912109375,0.9100000262260437,0.0,0.0
51000,8709.6748046875,7204.546875,8703.4912109375,0.9200000166893005,0.0,0.0
51500,8676.76171875,7282.0,8703.4912109375,0.9070000052452087,0.0,0.0
52000,8678.798828125,7192.57666015625,8703.4912109375,0.8970000147819519,0.0,0.0
52500,8749.0146484375,7229.5908203125,8703.4912109375,0.8960000276565552,0.0,0.0
53000,8603.5498046875,7214.95703125,8703.4912109375,0.8989999890327454,0.0,0.0
53500,8650.62890625,7254.9970703125,8703.4912109375,0.8529999852180481,0.0,0.0
54000,8576.8134765625,7269.54931640625,8703.4912109375,0.8740000128746033,0.0,0.0
54500,8669.8193359375,7493.29345703125,8703.4912109375,0.8650000095367432,0.0,0.0
55000,8630.8818359375,7544.439453125,8703.4912109375,0.8539999723434448,0.0,0.0
55500,8556.177734375,7218.5927734375,8703.4912109375,0.8539999723434448,0.0,0.0
56000,8690.1337890625,7159.01904296875,8703.4912109375,0.8149999976158142,0.0,0.0
56500,8626.333984375,7193.1728515625,8703.4912109375,0.8059999942779541,0.0,0.0
57000,8582.017578125,7394.826171875,8703.4912109375,0.8119999766349792,0.0,0.0
57500,8640.630859375,7597.80126953125,8703.4912109375,0.7919999957084656,0.0,0.0
58000,8609.59375,7450.9208984375,8703.4912109375,0.7760000228881836,0.0,0.0
58500,8680.650390625,7534.20849609375,8703.4912109375,0.7580000162124634,0.0,0.0
59000,8569.82421875,7417.24609375,8703.4912109375,0.7639999985694885,0.0,0.0
59500,8544.642578125,7362.64111328125,8703.4912109375,0.7350000143051147,0.0,0.0
60000,8652.81640625,7855.5576171875,8703.4912109375,0.6959999799728394,0.0,0.0
60500,8671.0185546875,7933.73974609375,8703.4912109375,0.7120000123977661,0.0,0.0
61000,8706.0400390625,3278.04296875,8703.4912109375,0.6809999942779541,0.0,0.0
61500,8616.3759765625,8023.28759765625,8703.4912109375,0.6570000052452087,0.0,0.0
62000,8534.6455078125,7749.8173828125,8703.4912109375,0.6729999780654907,0.0,0.0
62500,8717.43359375,8004.39892578125,8703.4912109375,0.6470000147819519,0.0,0.0
63000,8613.419921875,7992.14013671875,8703.4912109375,0.6110000014305115,0.0,0.0
63500,8508.59375,8121.740234375,8703.4912109375,0.6019999980926514,0.0,0.0
64000,8748.6767578125,8099.65771484375,8703.4912109375,0.5720000267028809,0.0,0.0
64500,8727.1640625,7951.7958984375,8703.4912109375,0.5580000281333923,0.0,0.0
65000,8725.7685546875,8177.71923828125,8703.4912109375,0.5429999828338623,0.0,0.0
65500,8591.765625,8142.60009765625,8703.4912109375,0.5519999861717224,0.0,0.0
66000,8828.6826171875,8310.3525390625,8703.4912109375,0.5490000247955322,0.0,0.0
