,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
41500,8648.8076171875,6669.92236328125,8813.828125,0.9729999899864197,0.032999999821186066,0.0
42000,8760.9921875,6520.5234375,8813.828125,0.9739999771118164,0.017000000923871994,0.0
42500,8793.5244140625,6587.6923828125,8813.828125,0.9789999723434448,0.02800000086426735,0.0
43000,8775.59765625,6771.88720703125,8813.828125,0.9700000286102295,0.017000000923871994,0.0
43500,8753.1025390625,285.01544189453125,8813.828125,0.9670000076293945,0.029999999329447746,0.0
44000,8795.89453125,5447.1875,8813.828125,0.968999981880188,0.02500000037252903,0.0
44500,8816.0849609375,2039.4521484375,8813.828125,0.9620000123977661,0.020999999716877937,0.0
45000,8713.8095703125,6521.31201171875,8813.828125,0.9589999914169312,0.026000000536441803,0.0
45500,8735.904296875,6592.85107421875,8813.828125,0.9589999914169312,0.028999999165534973,0.0
46000,8773.6728515625,6464.43359375,8813.828125,0.9589999914169312,0.02199999988079071,0.0
46500,8748.740234375,6547.3359375,8813.828125,0.949999988079071,0.029999999329447746,0.0
47000,8816.1630859375,6505.822265625,8813.828125,0.9440000057220459,0.029999999329447746,0.0
47500,8719.83203125,6602.48583984375,8813.828125,0.9440000057220459,0.024000000208616257,0.0
48000,8704.3486328125,6745.9912109375,8813.828125,0.9470000267028809,0.04399999976158142,0.0
48500,8833.5849609375,6882.80322265625,8813.828125,0.9399999976158142,0.020999999716877937,0.0
49000,8739.6494140625,6730.63330078125,8813.828125,0.9430000185966492,0.02800000086426735,0.0
49500,8716.7626953125,6450.22216796875,8813.828125,0.9319999814033508,0.032999999821186066,0.0
50000,8732.197265625,6602.3603515625,8813.828125,0.9279999732971191,0.03099999949336052,0.0
50500,8741.388671875,6900.7119140625,8813.828125,0.9319999814033508,0.03200000151991844,0.0
51000,8729.494140625,6628.9306640625,8813.828125,0.9179999828338623,0.02199999988079071,0.0
51500,8660.0322265625,6877.0068359375,8813.828125,0.8889999985694885,0.024000000208616257,0.0
52000,8742.833984375,7094.58642578125,8813.828125,0.906000018119812,0.026000000536441803,0.0
52500,8757.763671875,7108.59765625,8813.828125,0.8989999890327454,0.027000000700354576,0.0
53000,8693.4619140625,7020.59423828125,8813.828125,0.8830000162124634,0.028999999165534973,0.0
53500,8764.75,6952.02880859375,8813.828125,0.8820000290870667,0.03099999949336052,0.0
54000,8738.1201171875,6956.4853515625,8813.828125,0.8870000243186951,0.02500000037252903,0.0
