,Stats/Percentile 10,Stats/Base Percentile 10,Stats/Expert Percentile 10,Stats/Cede Control,Stats/Novel,Stats/Risky
59000,-24.935232162475586,-24.89534568786621,-25.86574363708496,0.045661065727472305,0.023155974224209785,0.004520362243056297
59500,-24.843576431274414,-24.830202102661133,-25.86574363708496,0.038451358675956726,0.020334122702479362,0.0
60000,-24.876163482666016,-24.843332290649414,-25.86574363708496,0.057155054062604904,0.022191712632775307,0.02101798728108406
60500,-24.827539443969727,-24.787052154541016,-25.86574363708496,0.041331611573696136,0.01970227248966694,0.0027863611467182636
61000,-24.761817932128906,-24.755352020263672,-25.86574363708496,0.058933280408382416,0.03208905830979347,0.012959545478224754
61500,-24.926210403442383,-24.87461280822754,-25.86574363708496,0.04179542511701584,0.027691258117556572,0.0
62000,-25.29273796081543,-24.623640060424805,-25.86574363708496,0.03635181486606598,0.02368520200252533,0.00041666667675599456
62500,-25.215984344482422,-25.16852569580078,-25.86574363708496,0.03251490369439125,0.02001103200018406,0.0
63000,-24.94550895690918,-25.290069580078125,-25.86574363708496,0.03540920093655586,0.02482028491795063,0.001571552362293005
63500,-25.073530197143555,-24.990833282470703,-25.86574363708496,0.04127945750951767,0.024365011602640152,0.0003571428533177823
64000,-24.909914016723633,-24.901065826416016,-25.86574363708496,0.039883241057395935,0.020906973630189896,0.005154198966920376
64500,-24.751943588256836,-24.7366886138916,-25.86574363708496,0.07459927350282669,0.022789275273680687,0.04218313843011856
65000,-25.32624053955078,-25.224946975708008,-25.86574363708496,0.03219323232769966,0.019906410947442055,0.0
65500,-24.807218551635742,-24.6004695892334,-25.86574363708496,0.02510136552155018,0.016988927498459816,0.0
66000,-24.692893981933594,-24.623210906982422,-25.86574363708496,0.04881866276264191,0.025497011840343475,0.010445309802889824
66500,-24.92024803161621,-24.92970848083496,-25.86574363708496,0.053466055542230606,0.023046009242534637,0.017405780032277107
67000,-24.734130859375,-25.556743621826172,-25.86574363708496,0.026159383356571198,0.01580209471285343,0.0
67500,-24.533817291259766,-24.664108276367188,-25.86574363708496,0.05226903408765793,0.017955876886844635,0.022732200101017952
68000,-24.953462600708008,-24.891155242919922,-25.86574363708496,0.03755698725581169,0.02437264658510685,0.00041666667675599456
68500,-24.605527877807617,-24.726341247558594,-25.86574363708496,0.057320620864629745,0.024698752909898758,0.01956918090581894
69000,-25.012792587280273,-24.97273063659668,-25.86574363708496,0.02624824456870556,0.014247843064367771,0.002830559853464365
69500,-24.814176559448242,-24.838394165039062,-25.86574363708496,0.036767568439245224,0.026304692029953003,0.0013821044703945518
70000,-24.78252410888672,-24.755348205566406,-25.86574363708496,0.03265303745865822,0.026193367317318916,0.0
70500,-30.323150634765625,-25.08256721496582,-25.86574363708496,0.030727658420801163,0.014586943201720715,0.005873668473213911
71000,-24.738676071166992,-25.066152572631836,-25.86574363708496,0.024050584062933922,0.01592043600976467,0.0
71500,-24.921802520751953,-24.921802520751953,-25.86574363708496,0.022623956203460693,0.01676850952208042,0.0
72000,-24.874557495117188,-24.874557495117188,-25.86574363708496,0.026971112936735153,0.017858074977993965,0.0
72500,-24.52511978149414,-24.885591506958008,-25.86574363708496,0.03368336707353592,0.018283851444721222,0.007147977594286203
73000,-25.121519088745117,-25.048505783081055,-25.86574363708496,0.031489741057157516,0.02140597254037857,0.0
73500,-24.89798927307129,-24.734445571899414,-25.86574363708496,0.027829745784401894,0.018567262217402458,0.0
74000,-24.959190368652344,-24.90970802307129,-25.86574363708496,0.03271080181002617,0.020097684115171432,0.0010698632104322314
74500,-24.835657119750977,-24.785934448242188,-25.86574363708496,0.032178472727537155,0.02486899122595787,0.0
75000,-24.953950881958008,-24.86310577392578,-25.86574363708496,0.030150920152664185,0.02147456258535385,0.0
75500,-25.31084442138672,-27.00836753845215,-25.86574363708496,0.029488401487469673,0.023001400753855705,0.0
76000,-24.880630493164062,-24.8742733001709,-25.86574363708496,0.033626705408096313,0.024623794481158257,0.0007919254712760448
76500,-24.82327651977539,-24.777923583984375,-25.86574363708496,0.02583632618188858,0.01698358915746212,0.0018803419079631567
77000,-24.767902374267578,-25.12881088256836,-25.86574363708496,0.027494829148054123,0.021937338635325432,0.000370370369637385
77500,-27.443214416503906,-30.185951232910156,-25.86574363708496,0.028300825506448746,0.019563019275665283,0.0
78000,-26.64914321899414,-25.76853370666504,-25.86574363708496,0.0368691012263298,0.029101457446813583,0.0006111111142672598
78500,-24.73287010192871,-24.802928924560547,-25.86574363708496,0.03849110007286072,0.017121173441410065,0.016704881563782692
79000,-24.817312240600586,-25.38694190979004,-25.86574363708496,0.02262476272881031,0.017446739599108696,0.0010775664122775197
79500,-25.178897857666016,-25.15053939819336,-25.86574363708496,0.06044590473175049,0.023585403338074684,0.02915274351835251
80000,-27.13637351989746,-25.063617706298828,-25.86574363708496,0.029604187235236168,0.018860487267374992,0.00572966830804944
80500,-30.13348388671875,-29.95429801940918,-25.86574363708496,0.024606894701719284,0.020069418475031853,0.0
81000,-25.142404556274414,-24.73481559753418,-25.86574363708496,0.021467888727784157,0.01937485672533512,0.0
81500,-25.132049560546875,-24.644472122192383,-25.86574363708496,0.017826296389102936,0.01353902742266655,0.0
82000,-24.929948806762695,-25.50133514404297,-25.86574363708496,0.02207237109541893,0.01169682014733553,0.0073314327746629715
82500,-25.27730941772461,-31.5644474029541,-25.86574363708496,0.07118204236030579,0.02050947956740856,0.048850223422050476
83000,-25.277624130249023,-24.74925422668457,-25.86574363708496,0.037337642163038254,0.01337672770023346,0.02037081867456436
83500,-25.09227180480957,-26.887859344482422,-25.86574363708496,0.03519782796502113,0.013075304217636585,0.017500655725598335
84000,-24.925046920776367,-24.674501419067383,-25.86574363708496,0.054639916867017746,0.018456457182765007,0.03282229229807854
84500,-24.994346618652344,-25.00910758972168,-25.86574363708496,0.06126420199871063,0.02310473658144474,0.035977672785520554
85000,-24.98215675354004,-24.941570281982422,-25.86574363708496,0.037125587463378906,0.020984437316656113,0.01266451645642519
85500,-24.865734100341797,-24.731290817260742,-25.86574363708496,0.03461597114801407,0.024029988795518875,0.0072729927487671375
86000,-24.790006637573242,-24.68199920654297,-25.86574363708496,0.052562594413757324,0.01721441186964512,0.03329067304730415
86500,-24.688182830810547,-24.68400001525879,-25.86574363708496,0.022839732468128204,0.020166993141174316,0.0
87000,-24.810314178466797,-24.767915725708008,-25.86574363708496,0.025908425450325012,0.018741823732852936,0.0024503504391759634
87500,-26.648378372192383,-26.296220779418945,-25.86574363708496,0.025201542302966118,0.018068641424179077,0.005574474576860666
88000,-25.399261474609375,-24.653114318847656,-25.86574363708496,0.03561951220035553,0.023524954915046692,0.008781523443758488
88500,-24.802852630615234,-24.749887466430664,-25.86574363708496,0.038552962243556976,0.020820023491978645,0.014100879430770874
89000,-25.04469871520996,-25.052350997924805,-25.86574363708496,0.04401259869337082,0.016660334542393684,0.026123566552996635
89500,-25.241802215576172,-25.150331497192383,-25.86574363708496,0.02806996740400791,0.023420175537467003,0.0011919254902750254
90000,-25.014019012451172,-25.006206512451172,-25.86574363708496,0.01673322729766369,0.015515278093516827,0.0
90500,-24.934913635253906,-24.98518180847168,-25.86574363708496,0.03107401169836521,0.012691433541476727,0.015203957445919514
91000,-25.163118362426758,-25.15780258178711,-25.86574363708496,0.02095218002796173,0.019416876137256622,0.0
91500,-24.993425369262695,-24.95224380493164,-25.86574363708496,0.02357826940715313,0.02226122096180916,0.0
92000,-24.895170211791992,-24.9013614654541,-25.86574363708496,0.03013516589999199,0.020225591957569122,0.009239244274795055
92500,-25.659360885620117,-24.82166862487793,-25.86574363708496,0.027770303189754486,0.019117509946227074,0.006198315415531397
93000,-25.19062614440918,-24.803773880004883,-25.86574363708496,0.05667582154273987,0.01618087664246559,0.0390222929418087
93500,-24.939136505126953,-24.939136505126953,-25.86574363708496,0.02270275168120861,0.01912396028637886,0.0009166666422970593
94000,-25.71057891845703,-25.029006958007812,-25.86574363708496,0.030213791877031326,0.017375420778989792,0.01112051960080862
94500,-25.15618896484375,-25.152328491210938,-25.86574363708496,0.016071604564785957,0.013371679931879044,0.0
95000,-24.785640716552734,-24.774595260620117,-25.86574363708496,0.06349409371614456,0.025796912610530853,0.03492460027337074
95500,-25.27496337890625,-25.37455940246582,-25.86574363708496,0.01996724121272564,0.014904924668371677,0.004437316674739122
96000,-24.861976623535156,-24.696779251098633,-25.86574363708496,0.030778473243117332,0.016844535246491432,0.010852714069187641
96500,-24.952802658081055,-24.93351936340332,-25.86574363708496,0.056207530200481415,0.02426515519618988,0.02935882844030857
97000,-24.919795989990234,-24.919795989990234,-25.86574363708496,0.021561220288276672,0.018149355426430702,0.0025284062139689922
97500,-25.13672637939453,-25.13101577758789,-25.86574363708496,0.017715593799948692,0.014658419415354729,0.002084952313452959
98000,-24.726411819458008,-24.783906936645508,-25.86574363708496,0.030153248459100723,0.0129591329023242,0.015960782766342163
98500,-25.299558639526367,-25.295217514038086,-25.86574363708496,0.017026985064148903,0.016210317611694336,0.0
99000,-25.073328018188477,-25.027488708496094,-25.86574363708496,0.027254903689026833,0.025346824899315834,0.00045454545761458576
99500,-25.034486770629883,-24.83694076538086,-25.86574363708496,0.022388121113181114,0.016281118616461754,0.0047967382706701756
100000,-25.073129653930664,-24.800336837768555,-25.86574363708496,0.02214374952018261,0.01498036552220583,0.006037010345607996
