,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
47000,8747.8232421875,5827.7333984375,8763.7119140625,0.9539999961853027,0.0,0.0
47500,8743.58203125,6363.00390625,8763.7119140625,0.9430000185966492,0.0,0.0
48000,8872.890625,7544.77099609375,8763.7119140625,0.9369999766349792,0.0,0.0
48500,8780.5244140625,6875.4501953125,8763.7119140625,0.9369999766349792,0.0,0.0
49000,8689.2158203125,2759.12744140625,8763.7119140625,0.9269999861717224,0.0,0.0
49500,8619.203125,7199.7177734375,8763.7119140625,0.9399999976158142,0.0,0.0
50000,8715.0302734375,847.4058227539062,8763.7119140625,0.921999990940094,0.0,0.0
50500,8562.015625,7079.9521484375,8763.7119140625,0.9049999713897705,0.0,0.0
51000,8623.8125,7475.8369140625,8763.7119140625,0.8989999890327454,0.0,0.0
51500,8603.6005859375,7468.24658203125,8763.7119140625,0.890999972820282,0.0,0.0
52000,8667.265625,7308.0537109375,8763.7119140625,0.8880000114440918,0.0,0.0
52500,8780.7294921875,7573.3203125,8763.7119140625,0.8899999856948853,0.0,0.0
53000,8725.7080078125,7434.44580078125,8763.7119140625,0.8690000176429749,0.0,0.0
53500,8600.744140625,7335.30126953125,8763.7119140625,0.8790000081062317,0.0,0.0
54000,8727.7939453125,7504.216796875,8763.7119140625,0.8709999918937683,0.0,0.0
54500,8657.224609375,1693.9698486328125,8763.7119140625,0.8539999723434448,0.0,0.0
55000,8752.73046875,7752.43310546875,8763.7119140625,0.8579999804496765,0.0,0.0
55500,8770.01953125,7491.27001953125,8763.7119140625,0.8320000171661377,0.0,0.0
56000,8656.3359375,7318.36181640625,8763.7119140625,0.8569999933242798,0.0,0.0
56500,8584.3896484375,7637.15869140625,8763.7119140625,0.8180000185966492,0.0,0.0
57000,8691.1083984375,7614.857421875,8763.7119140625,0.8100000023841858,0.0,0.0
57500,8525.3203125,7909.12255859375,8763.7119140625,0.7860000133514404,0.0,0.0
58000,8680.1650390625,8038.14404296875,8763.7119140625,0.7639999985694885,0.0,0.0
58500,8627.5126953125,7748.59423828125,8763.7119140625,0.7630000114440918,0.0,0.0
59000,8515.8583984375,7862.3173828125,8763.7119140625,0.7710000276565552,0.0,0.0
59500,8651.4384765625,7859.30029296875,8763.7119140625,0.7229999899864197,0.0,0.0
60000,8648.1181640625,8257.2626953125,8763.7119140625,0.7120000123977661,0.0,0.0
60500,8666.8125,7962.10693359375,8763.7119140625,0.6940000057220459,0.0,0.0
61000,8688.111328125,-228.70101928710938,8763.7119140625,0.6570000052452087,0.0,0.0
61500,8665.0458984375,8252.3388671875,8763.7119140625,0.6859999895095825,0.0,0.0
62000,8617.447265625,-99.39706420898438,8763.7119140625,0.6460000276565552,0.0,0.0
62500,8648.15625,8275.8671875,8763.7119140625,0.6340000033378601,0.0,0.0
63000,8580.0234375,7512.23681640625,8763.7119140625,0.6330000162124634,0.0,0.0
63500,8579.2841796875,8255.6083984375,8763.7119140625,0.6240000128746033,0.0,0.0
64000,8529.869140625,7958.7841796875,8763.7119140625,0.5789999961853027,0.0,0.0
64500,8530.59765625,7764.42333984375,8763.7119140625,0.5669999718666077,0.0,0.0
65000,8494.9404296875,8402.3759765625,8763.7119140625,0.5559999942779541,0.0,0.0
65500,8752.9267578125,8519.2841796875,8763.7119140625,0.5429999828338623,0.0,0.0
