,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
79500,9310.0126953125,9171.740234375,8709.2705078125,0.004000000189989805,0.004000000189989805,0.0
80000,9579.427734375,9539.1494140625,8709.2705078125,0.006000000052154064,0.006000000052154064,0.0
80500,9410.91015625,9356.119140625,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
81000,8964.904296875,8948.947265625,8709.2705078125,0.023000000044703484,0.023000000044703484,0.0
81500,9524.484375,9479.5849609375,8709.2705078125,0.008999999612569809,0.008999999612569809,0.0
82000,9267.958984375,9229.314453125,8709.2705078125,0.0,0.0,0.0
82500,9519.646484375,9473.5283203125,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
83000,9450.9775390625,9532.6826171875,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
83500,9552.1337890625,9311.3505859375,8709.2705078125,0.004999999888241291,0.004999999888241291,0.0
84000,9534.4794921875,9449.1025390625,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
84500,9581.2109375,9456.1962890625,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
85000,9515.287109375,9414.0126953125,8709.2705078125,0.009999999776482582,0.009999999776482582,0.0
85500,9537.8828125,9550.525390625,8709.2705078125,0.004999999888241291,0.004999999888241291,0.0
86000,9513.505859375,9494.7060546875,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
86500,9455.4775390625,9540.8271484375,8709.2705078125,0.008999999612569809,0.008999999612569809,0.0
87000,9557.5419921875,9593.3955078125,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
87500,9315.013671875,9424.4833984375,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
88000,9465.62109375,9487.666015625,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
88500,9489.8056640625,9473.9814453125,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
89000,9336.0341796875,9255.36328125,8709.2705078125,0.009999999776482582,0.009999999776482582,0.0
89500,9621.18359375,9718.390625,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
90000,9649.9306640625,9609.0732421875,8709.2705078125,0.014999999664723873,0.014999999664723873,0.0
90500,9620.69140625,9603.78515625,8709.2705078125,0.0,0.0,0.0
91000,9687.8212890625,9786.6337890625,8709.2705078125,0.00800000037997961,0.00800000037997961,0.0
91500,9329.8466796875,9309.6875,8709.2705078125,0.00800000037997961,0.00800000037997961,0.0
92000,9545.822265625,9470.6103515625,8709.2705078125,0.004999999888241291,0.004999999888241291,0.0
92500,9704.6357421875,9659.99609375,8709.2705078125,0.006000000052154064,0.006000000052154064,0.0
93000,9529.203125,9449.3779296875,8709.2705078125,0.004999999888241291,0.004999999888241291,0.0
93500,9349.798828125,9448.6142578125,8709.2705078125,0.008999999612569809,0.008999999612569809,0.0
94000,9626.59375,9604.2890625,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
94500,9556.1083984375,9624.5859375,8709.2705078125,0.003000000026077032,0.003000000026077032,0.0
95000,9661.451171875,9549.9697265625,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
